日期,TW50,TW50TR
2017-11-14,8174.94,14161.0
2017-11-15,8103.79,14037.75
2017-11-16,8102.26,14035.08
2017-11-17,8171.64,14155.28
2017-11-20,8121.38,14068.21
2017-11-21,8218.36,14236.2
2017-11-22,8253.98,14297.91
2017-11-23,8276.32,14336.61
2017-11-24,8271.53,14328.3
2017-11-27,8154.13,14124.95
2017-11-28,8107.57,14044.28
2017-11-29,8109.93,14048.38
2017-11-30,7931.58,13739.44
2017-12-01,8007.57,13871.07
2017-12-04,8057.26,13957.14
2017-12-05,7983.35,13829.11
2017-12-06,7843.85,13587.46
2017-12-07,7820.13,13546.38
2017-12-08,7843.14,13586.24
2017-12-11,7884.37,13657.65
2017-12-12,7865.81,13625.51
2017-12-13,7866.61,13626.9
2017-12-14,7936.1,13747.27
2017-12-15,7892.49,13671.72
2017-12-18,7880.62,13651.16
2017-12-19,7836.23,13574.26
2017-12-20,7854.38,13605.7
2017-12-21,7841.26,13582.98
2017-12-22,7900.18,13685.05
2017-12-25,7889.52,13666.57
2017-12-26,7822.08,13549.76
2017-12-27,7847.75,13594.23
2017-12-28,7906.18,13695.43
2017-12-29,7981.41,13825.76
2018-01-02,8032.98,13915.08
2018-01-03,8107.28,14043.79
2018-01-04,8131.55,14085.83
2018-01-05,8148.79,14115.68
2018-01-08,8193.17,14192.57
2018-01-09,8199.95,14204.31
2018-01-10,8127.25,14078.38
2018-01-11,8099.62,14030.52
2018-01-12,8164.68,14143.23
2018-01-15,8246.26,14284.53
2018-01-16,8264.2,14315.61
2018-01-17,8282.14,14346.69
2018-01-18,8373.67,14505.25
2018-01-19,8481.64,14692.27
2018-01-22,8559.1,14826.44
2018-01-23,8598.64,14894.94
2018-01-24,8460.85,14656.25
2018-01-25,8487.0,14701.56
2018-01-26,8458.96,14652.98
2018-01-29,8527.11,14771.04
2018-01-30,8396.98,14545.62
2018-01-31,8420.43,14586.23
2018-02-01,8490.07,14706.87
2018-02-02,8480.65,14690.55
2018-02-05,8324.27,14419.67
2018-02-06,7927.84,13732.96
2018-02-07,8021.27,13894.79
2018-02-08,8008.04,13871.87
2018-02-09,7865.48,13624.92
2018-02-12,7929.26,13735.41
2018-02-21,8141.33,14102.77
2018-02-22,8070.27,13979.67
2018-02-23,8188.81,14185.02
2018-02-26,8207.53,14217.45
2018-02-27,8187.76,14183.2
2018-03-01,8141.67,14103.35
2018-03-02,8074.35,13986.75
2018-03-05,8051.07,13946.42
2018-03-06,8197.16,14199.48
2018-03-07,8153.08,14123.13
2018-03-08,8216.87,14233.63
2018-03-09,8255.88,14301.2
2018-03-12,8379.6,14515.52
2018-03-13,8461.46,14657.31
2018-03-14,8400.01,14550.86
2018-03-15,8361.22,14483.68
2018-03-16,8373.57,14505.07
2018-03-19,8393.53,14539.64
2018-03-20,8356.25,14475.07
2018-03-21,8359.51,14480.72
2018-03-22,8346.79,14458.67
2018-03-23,8185.46,14179.21
2018-03-26,8188.79,14184.98
2018-03-27,8315.53,14404.53
2018-03-28,8198.43,14201.67
2018-03-29,8163.33,14140.88
2018-03-30,8222.81,14243.91
2018-03-31,8226.75,14250.73
2018-04-02,8192.92,14192.14
2018-04-03,8124.79,14074.12
2018-04-09,8179.57,14169.02
2018-04-10,8217.05,14233.94
2018-04-11,8255.72,14300.93
2018-04-12,8220.61,14240.1
2018-04-13,8223.16,14244.52
2018-04-16,8220.67,14240.2
2018-04-17,8097.73,14027.24
2018-04-18,8125.35,14075.1
2018-04-19,8240.78,14275.04
2018-04-20,8014.07,13882.32
2018-04-23,7948.86,13769.36
2018-04-24,7894.98,13676.04
2018-04-25,7862.42,13619.64
2018-04-26,7832.38,13567.6
2018-04-27,7878.78,13647.98
2018-04-30,7956.34,13782.32
2018-05-02,7911.2,13704.14
2018-05-03,7811.43,13531.31
2018-05-04,7850.04,13598.18
2018-05-07,7908.33,13699.16
2018-05-08,7995.71,13850.52
2018-05-09,8005.7,13867.82
2018-05-10,8039.48,13926.35
2018-05-11,8139.75,14100.04
2018-05-14,8215.9,14231.94
2018-05-15,8145.39,14109.81
2018-05-16,8153.17,14123.27
2018-05-17,8071.18,13981.25
2018-05-18,8059.12,13960.36
2018-05-21,8177.13,14164.78
2018-05-22,8150.85,14119.26
2018-05-23,8106.6,14042.6
2018-05-24,8141.82,14103.62
2018-05-25,8152.75,14122.55
2018-05-28,8182.2,14173.57
2018-05-29,8151.28,14120.01
2018-05-30,8020.38,13893.26
2018-05-31,8043.39,13933.11
2018-06-01,8104.79,14039.48
2018-06-04,8250.0,14291.01
2018-06-05,8247.77,14287.15
2018-06-06,8314.51,14402.75
2018-06-07,8364.17,14488.79
2018-06-08,8269.58,14324.94
2018-06-11,8251.79,14294.11
2018-06-12,8250.28,14291.5
2018-06-13,8311.76,14398.0
2018-06-14,8151.36,14120.14
2018-06-15,8228.69,14254.09
2018-06-19,8054.49,13952.34
2018-06-20,8097.05,14026.07
2018-06-21,8102.14,14034.88
2018-06-22,8089.62,14013.2
2018-06-25,7969.61,13965.05
2018-06-26,7916.91,13903.47
2018-06-27,7882.09,13842.33
2018-06-28,7851.45,13790.87
2018-06-29,8016.64,14081.01
2018-07-02,7977.62,14021.58
2018-07-03,7954.81,13990.43
2018-07-04,7986.44,14058.74
2018-07-05,7911.69,13947.31
2018-07-06,7920.14,13966.73
2018-07-09,8021.85,14181.94
2018-07-10,8032.49,14240.22
2018-07-11,7962.82,14151.19
2018-07-12,8008.22,14250.44
2018-07-13,8107.82,14430.54
2018-07-16,8059.33,14344.23
2018-07-17,8026.23,14285.32
2018-07-18,8079.27,14379.73
2018-07-19,8096.99,14415.3
2018-07-20,8234.13,14659.46
2018-07-23,8279.83,14756.58
2018-07-24,8309.19,14808.9
2018-07-25,8282.47,14790.27
2018-07-26,8313.44,14864.7
2018-07-27,8371.64,14968.77
2018-07-30,8356.07,14955.62
2018-07-31,8360.09,14967.95
2018-08-01,8397.14,15046.45
2018-08-02,8256.36,14816.6
2018-08-03,8327.96,14946.81
2018-08-06,8328.19,14947.22
2018-08-07,8290.5,14879.58
2018-08-08,8381.17,15044.01
2018-08-09,8347.64,14997.91
2018-08-10,8312.05,14954.07
2018-08-13,8134.16,14634.04
2018-08-14,8197.43,14747.86
2018-08-15,8120.28,14613.49
2018-08-16,8087.49,14564.44
2018-08-17,8100.31,14587.53
2018-08-20,8121.14,14625.05
2018-08-21,8184.23,14744.42
2018-08-22,8198.71,14774.98
2018-08-23,8255.41,14877.16
2018-08-24,8219.25,14812.0
2018-08-27,8278.49,14918.74
2018-08-28,8365.05,15074.74
2018-08-29,8496.74,15312.07
2018-08-30,8513.22,15344.17
2018-08-31,8451.53,15232.99
2018-09-03,8391.52,15124.83
2018-09-04,8428.43,15193.67
2018-09-05,8444.93,15223.41
2018-09-06,8383.47,15112.61
2018-09-07,8370.77,15089.72
2018-09-10,8307.61,14975.87
2018-09-11,8295.7,14954.41
2018-09-12,8278.13,14922.72
2018-09-13,8225.06,14827.06
2018-09-14,8351.56,15055.09
2018-09-17,8311.95,14983.7
2018-09-18,8236.39,14855.12
2018-09-19,8312.5,14992.39
2018-09-20,8310.77,14989.26
2018-09-21,8409.88,15168.02
2018-09-25,8419.36,15185.12
2018-09-26,8417.93,15182.54
2018-09-27,8481.21,15296.66
2018-09-28,8455.17,15249.7
2018-10-01,8483.05,15299.99
2018-10-02,8351.38,15062.51
2018-10-03,8346.53,15053.76
2018-10-04,8217.39,14820.85
2018-10-05,8084.02,14580.3
2018-10-08,8014.67,14455.21
2018-10-09,8039.1,14499.29
2018-10-11,7522.88,13568.23
2018-10-12,7755.69,13988.12
2018-10-15,7608.07,13721.88
2018-10-16,7695.96,13880.39
2018-10-17,7696.25,13880.92
2018-10-18,7672.58,13838.23
2018-10-19,7653.3,13803.46
2018-10-22,7677.91,13847.84
2018-10-23,7516.23,13556.24
2018-10-24,7501.82,13530.24
2018-10-25,7316.67,13196.31
2018-10-26,7280.76,13131.55
2018-10-29,7312.44,13188.68
2018-10-30,7328.03,13216.79
2018-10-31,7577.06,13665.95
2018-11-01,7593.47,13695.55
2018-11-02,7643.57,13785.9
2018-11-05,7613.78,13732.18
2018-11-06,7556.85,13629.49
2018-11-07,7597.82,13703.39
2018-11-08,7624.32,13751.19
2018-11-09,7513.07,13550.53
2018-11-12,7515.53,13554.97
2018-11-13,7453.22,13442.59
2018-11-14,7458.18,13451.54
2018-11-15,7495.56,13518.95
2018-11-16,7443.9,13425.78
2018-11-19,7425.11,13391.89
2018-11-20,7333.11,13225.97
2018-11-21,7331.28,13222.65
2018-11-22,7302.37,13170.52
2018-11-23,7279.8,13129.81
2018-11-26,7364.55,13282.66
2018-11-27,7361.09,13276.43
2018-11-28,7441.28,13421.05
2018-11-29,7441.72,13421.85
2018-11-30,7420.32,13383.25
2018-12-03,7628.21,13758.2
2018-12-04,7584.08,13678.6
2018-12-05,7426.59,13394.56
2018-12-06,7248.03,13072.52
2018-12-07,7286.42,13141.74
2018-12-10,7197.65,12981.64
2018-12-11,7252.86,13081.22
2018-12-12,7346.88,13250.79
2018-12-13,7375.35,13302.14
2018-12-14,7304.9,13175.08
2018-12-17,7322.53,13206.88
2018-12-18,7278.91,13128.21
2018-12-19,7357.0,13269.04
2018-12-20,7267.51,13107.64
2018-12-21,7275.73,13122.47
2018-12-22,7239.82,13057.71
2018-12-24,7226.07,13032.91
2018-12-25,7142.88,12882.86
2018-12-26,7111.62,12826.48
2018-12-27,7242.5,13062.53
2018-12-28,7327.14,13215.2
2019-01-02,7163.81,12920.6
2019-01-03,7101.33,12807.93
2019-01-04,6979.57,12588.32
2019-01-07,7144.77,12886.26
2019-01-08,7119.23,12840.2
2019-01-09,7260.85,13095.64
2019-01-10,7253.62,13082.6
2019-01-11,7316.45,13195.91
2019-01-14,7272.07,13115.86
2019-01-15,7345.76,13248.77
2019-01-16,7295.6,13158.31
2019-01-17,7335.74,13230.71
2019-01-18,7354.15,13263.9
2019-01-21,7400.38,13347.29
2019-01-22,7423.71,13389.37
2019-01-23,7365.12,13283.68
2019-01-24,7398.18,13343.31
2019-01-25,7483.13,13496.53
2019-01-28,7519.19,13561.58
2019-01-29,7432.05,13404.4
2019-01-30,7420.95,13384.38
2019-02-11,7495.23,13518.36
2019-02-12,7566.04,13646.07
2019-02-13,7551.77,13620.34
2019-02-14,7525.26,13572.51
2019-02-15,7501.13,13528.99
2019-02-18,7567.48,13648.67
2019-02-19,7555.15,13626.44
2019-02-20,7670.65,13834.75
2019-02-21,7716.55,13917.53
2019-02-22,7729.83,13941.48
2019-02-25,7777.82,14028.04
2019-02-26,7785.0,14040.98
2019-02-27,7778.88,14029.94
2019-03-04,7710.12,13905.93
2019-03-05,7669.84,13833.27
2019-03-06,7711.74,13908.86
2019-03-07,7694.3,13877.39
2019-03-08,7610.82,13726.83
2019-03-11,7611.36,13727.81
2019-03-12,7705.75,13898.04
2019-03-13,7737.78,13955.81
2019-03-14,7704.28,13895.4
2019-03-15,7772.51,14018.47
2019-03-18,7830.39,14122.85
2019-03-19,7830.8,14123.59
2019-03-20,7861.78,14179.46
2019-03-21,7922.64,14289.24
2019-03-22,7960.96,14358.35
2019-03-25,7816.73,14098.21
2019-03-26,7891.53,14233.12
2019-03-27,7859.81,14175.91
2019-03-28,7861.06,14178.16
2019-03-29,7949.49,14337.65
2019-04-01,7963.67,14363.23
2019-04-02,8000.57,14429.78
2019-04-03,8003.11,14434.36
2019-04-08,8099.63,14608.45
2019-04-09,8148.28,14696.19
2019-04-10,8151.49,14701.98
2019-04-11,8112.87,14632.33
2019-04-12,8117.25,14640.23
2019-04-15,8179.44,14752.4
2019-04-16,8222.12,14829.38
2019-04-17,8286.44,14945.38
2019-04-18,8294.5,14959.91
2019-04-19,8282.95,14939.09
2019-04-22,8288.48,14949.06
2019-04-23,8334.98,15032.92
2019-04-24,8340.53,15042.94
2019-04-25,8341.52,15044.72
2019-04-26,8263.69,14904.34
2019-04-29,8278.24,14930.59
2019-04-30,8280.39,14934.47
2019-05-02,8300.86,14971.38
2019-05-03,8399.38,15149.07
2019-05-06,8250.77,14881.05
2019-05-07,8321.69,15008.96
2019-05-08,8268.39,14912.83
2019-05-09,8133.13,14668.88
2019-05-10,8124.31,14652.96
2019-05-13,7992.97,14416.08
2019-05-14,7938.94,14318.63
2019-05-15,7946.59,14332.43
2019-05-16,7881.89,14215.73
2019-05-17,7795.03,14059.07
2019-05-20,7800.65,14069.22
2019-05-21,7810.34,14086.7
2019-05-22,7816.0,14096.9
2019-05-23,7676.29,13844.91
2019-05-24,7710.67,13906.93
2019-05-27,7693.59,13876.12
2019-05-28,7675.13,13842.82
2019-05-29,7661.34,13817.94
2019-05-30,7730.95,13943.5
2019-05-31,7839.08,14138.53
2019-06-03,7869.97,14194.24
2019-06-04,7796.2,14061.18
2019-06-05,7817.9,14100.32
2019-06-06,7779.58,14031.21
2019-06-10,7924.32,14292.25
2019-06-11,7966.71,14368.71
2019-06-12,7980.54,14393.65
2019-06-13,7914.38,14274.33
2019-06-14,7868.56,14191.7
2019-06-17,7854.66,14166.62
2019-06-18,7898.31,14245.35
2019-06-19,8078.54,14570.41
2019-06-20,8085.43,14588.5
2019-06-21,8113.91,14639.88
2019-06-24,8054.89,14699.94
2019-06-25,7994.4,14589.55
2019-06-26,7924.34,14480.08
2019-06-27,8045.12,14700.78
2019-06-28,8008.17,14633.25
2019-07-01,8162.31,14925.47
2019-07-02,8129.04,14907.56
2019-07-03,8008.21,14710.41
2019-07-04,8034.43,14780.3
2019-07-05,8040.4,14791.27
2019-07-08,8018.86,14781.44
2019-07-09,7977.71,14715.58
2019-07-10,8073.18,14891.67
2019-07-11,8123.4,14994.15
2019-07-12,8101.24,14953.25
2019-07-15,8152.28,15063.59
2019-07-16,8169.79,15110.61
2019-07-17,8102.2,14985.59
2019-07-18,8099.08,14979.82
2019-07-19,8167.35,15112.41
2019-07-22,8239.46,15253.18
2019-07-23,8247.13,15269.36
2019-07-24,8241.86,15267.44
2019-07-25,8229.77,15320.12
2019-07-26,8164.67,15198.92
2019-07-29,8158.17,15195.24
2019-07-30,8139.36,15160.2
2019-07-31,8125.73,15149.86
2019-08-01,8042.07,15004.47
2019-08-02,7901.22,14741.69
2019-08-05,7802.5,14557.5
2019-08-06,7793.64,14550.69
2019-08-07,7784.42,14533.47
2019-08-08,7871.45,14695.96
2019-08-12,7832.24,14652.38
2019-08-13,7727.54,14477.16
2019-08-14,7784.63,14590.26
2019-08-15,7714.91,14463.74
2019-08-16,7786.47,14597.9
2019-08-19,7845.67,14708.9
2019-08-20,7890.51,14792.96
2019-08-21,7877.76,14769.06
2019-08-22,7875.36,14764.55
2019-08-23,7887.41,14787.15
2019-08-26,7745.48,14536.67
2019-08-27,7765.31,14573.88
2019-08-28,7816.87,14670.64
2019-08-29,7844.16,14721.85
2019-08-30,7988.36,14992.5
2019-09-02,7972.36,14962.46
2019-09-03,7898.67,14824.16
2019-09-04,7979.16,14975.22
2019-09-05,8084.08,15172.14
2019-09-06,8109.1,15219.1
2019-09-09,8146.44,15289.17
2019-09-10,8097.24,15196.84
2019-09-11,8131.24,15260.66
2019-09-12,8147.16,15290.53
2019-09-16,8210.89,15418.15
2019-09-17,8187.48,15374.19
2019-09-18,8234.87,15463.18
2019-09-19,8200.09,15440.95
2019-09-20,8216.89,15472.57
2019-09-23,8195.03,15431.42
2019-09-24,8197.83,15436.69
2019-09-25,8174.14,15392.07
2019-09-26,8192.64,15426.92
2019-09-27,8204.51,15449.26
2019-10-01,8339.66,15703.75
2019-10-02,8311.23,15650.21
2019-10-03,8239.83,15515.77
2019-10-04,8257.75,15549.51
2019-10-07,8293.76,15617.32
2019-10-08,8408.03,15832.49
2019-10-09,8293.21,15616.28
2019-10-14,8453.55,15918.21
2019-10-15,8502.2,16009.82
2019-10-16,8547.8,16095.68
2019-10-17,8552.02,16103.64
2019-10-18,8541.06,16082.99
2019-10-21,8524.86,16052.48
2019-10-22,8617.17,16226.31
2019-10-23,8583.3,16162.53
2019-10-24,8635.89,16261.56
2019-10-25,8623.28,16237.81
2019-10-28,8642.53,16274.06
2019-10-29,8695.3,16373.44
2019-10-30,8723.8,16427.1
2019-10-31,8718.08,16416.32
2019-11-01,8757.68,16490.9
2019-11-04,8930.36,16816.06
2019-11-05,9014.02,16973.58
2019-11-06,9041.18,17024.74
2019-11-07,9004.53,16955.72
2019-11-08,8961.86,16875.36
2019-11-11,8836.06,16638.48
2019-11-12,8916.53,16790.01
2019-11-13,8872.84,16707.73
2019-11-14,8866.4,16695.62
2019-11-15,8941.77,16837.53
2019-11-18,9015.06,16975.54
2019-11-19,9084.02,17105.39
2019-11-20,9051.4,17043.98
2019-11-21,8979.47,16908.52
2019-11-22,8971.3,16893.14
2019-11-25,8950.81,16854.56
2019-11-26,8950.04,16853.1
2019-11-27,9023.46,16991.35
2019-11-28,8994.99,16937.75
2019-11-29,8878.46,16718.32
2019-12-02,8913.73,16784.74
2019-12-03,8932.56,16820.2
2019-12-04,8913.28,16783.89
2019-12-05,8997.6,16942.67
2019-12-06,9014.87,16975.19
2019-12-09,9070.41,17079.77
2019-12-10,9025.03,16994.32
2019-12-11,9109.45,17153.28
2019-12-12,9276.62,17468.07
2019-12-13,9396.24,17693.32
2019-12-16,9365.86,17636.11
2019-12-17,9529.26,17943.79
2019-12-18,9546.54,17976.33
2019-12-19,9424.65,17800.21
2019-12-20,9353.22,17665.31
2019-12-23,9427.86,17806.27
2019-12-24,9377.46,17711.08
2019-12-25,9396.14,17746.36
2019-12-26,9392.18,17738.88
2019-12-27,9478.62,17902.15
2019-12-30,9425.64,17802.09
2019-12-31,9356.04,17670.64
2020-01-02,9450.9,17849.79
2020-01-03,9475.62,17896.47
2020-01-06,9324.26,17610.61
2020-01-07,9272.36,17512.58
2020-01-08,9223.99,17421.23
2020-01-09,9364.55,17686.7
2020-01-10,9411.37,17775.12
2020-01-13,9469.66,17885.22
2020-01-14,9539.92,18017.92
2020-01-15,9446.84,17842.13
2020-01-16,9395.56,17745.28
2020-01-17,9408.38,17769.48
2020-01-20,9422.28,17795.74
2020-01-30,8897.67,16804.92
2020-01-31,8968.5,16938.68
2020-02-03,8868.43,16749.68
2020-02-04,9047.31,17087.53
2020-02-05,9078.32,17146.1
2020-02-06,9205.55,17386.39
2020-02-07,9107.84,17201.85
2020-02-10,9092.2,17172.32
2020-02-11,9162.15,17304.43
2020-02-12,9247.81,17466.22
2020-02-13,9268.42,17505.13
2020-02-14,9274.14,17515.94
2020-02-17,9222.96,17419.29
2020-02-18,9089.42,17167.07
2020-02-19,9184.04,17345.77
2020-02-20,9145.6,17273.17
2020-02-21,9118.72,17222.4
2020-02-24,8988.45,16976.37
2020-02-25,9009.66,17016.42
2020-02-26,8915.51,16838.61
2020-02-27,8832.14,16681.15
2020-03-02,8711.34,16452.99
2020-03-03,8847.92,16710.95
2020-03-04,8915.49,16838.57
2020-03-05,9005.19,17007.98
2020-03-06,8819.29,16656.88
2020-03-09,8568.29,16182.82
2020-03-10,8590.24,16224.28
2020-03-11,8498.82,16051.61
2020-03-12,8177.35,15444.46
2020-03-13,8022.63,15152.23
2020-03-16,7678.12,14501.57
2020-03-17,7461.55,14092.54
2020-03-18,7265.41,13722.09
2020-03-19,6877.11,13040.09
2020-03-20,7371.57,13977.67
2020-03-23,7053.46,13374.47
2020-03-24,7373.21,13980.76
2020-03-25,7640.13,14486.9
2020-03-26,7696.27,14593.35
2020-03-27,7630.03,14467.74
2020-03-30,7538.21,14293.64
2020-03-31,7606.47,14423.06
2020-04-01,7548.18,14312.54
2020-04-06,7667.42,14538.64
2020-04-07,7809.36,14807.78
2020-04-08,7905.33,14989.75
2020-04-09,7881.45,14944.46
2020-04-10,7888.73,14958.28
2020-04-13,7844.32,14874.06
2020-04-14,8031.29,15228.6
2020-04-15,8107.74,15373.55
2020-04-16,8040.77,15246.57
2020-04-17,8312.65,15762.09
2020-04-20,8275.93,15692.46
2020-04-21,8031.37,15228.74
2020-04-22,8020.68,15208.47
2020-04-23,8061.71,15286.27
2020-04-24,8035.21,15236.03
2020-04-27,8201.44,15551.22
2020-04-28,8215.49,15577.86
2020-04-29,8330.5,15795.95
2020-04-30,8505.56,16127.89
2020-05-04,8259.3,15660.93
2020-05-05,8300.35,15738.77
2020-05-06,8301.15,15740.29
2020-05-07,8334.04,15802.65
2020-05-08,8381.57,15892.78
2020-05-11,8473.09,16066.32
2020-05-12,8346.61,15826.49
2020-05-13,8402.46,15932.4
2020-05-14,8297.9,15734.14
2020-05-15,8333.79,15802.17
2020-05-18,8233.54,15612.08
2020-05-19,8315.94,15768.34
2020-05-20,8356.97,15846.12
2020-05-21,8418.1,15962.04
2020-05-22,8261.43,15664.98
2020-05-25,8286.43,15712.39
2020-05-26,8390.52,15909.75
2020-05-27,8404.65,15936.54
2020-05-28,8343.67,15820.91
2020-05-29,8341.1,15816.03
2020-06-01,8435.86,15995.72
2020-06-02,8497.8,16113.17
2020-06-03,8646.66,16395.43
2020-06-04,8717.04,16528.89
2020-06-05,8794.86,16676.45
2020-06-08,8927.54,16928.02
2020-06-09,8945.7,16962.46
2020-06-10,9020.36,17104.03
2020-06-11,8902.11,16886.36
2020-06-12,8795.4,16683.94
2020-06-15,8680.55,16466.08
2020-06-16,8838.1,16764.94
2020-06-17,8847.01,16785.42
2020-06-18,8829.13,16805.87
2020-06-19,8837.49,16821.78
2020-06-22,8847.0,16845.27
2020-06-23,8894.65,16947.31
2020-06-24,8942.7,17047.87
2020-06-29,8840.07,16858.74
2020-06-30,8892.06,16966.12
2020-07-01,8952.08,17121.19
2020-07-02,9021.81,17300.12
2020-07-03,9130.93,17511.15
2020-07-06,9288.37,17835.27
2020-07-07,9300.13,17869.24
2020-07-08,9360.51,17987.57
2020-07-09,9388.64,18041.63
2020-07-10,9342.75,17953.44
2020-07-13,9457.41,18190.6
2020-07-14,9519.8,18319.5
2020-07-15,9520.6,18329.19
2020-07-16,9450.0,18200.96
2020-07-17,9556.06,18412.44
2020-07-20,9535.78,18373.37
2020-07-21,9761.92,18809.09
2020-07-22,9819.26,18919.56
2020-07-23,9751.76,18843.33
2020-07-24,9733.02,18812.79
2020-07-27,10176.24,19675.14
2020-07-28,10250.09,19826.04
2020-07-29,10123.7,19581.56
2020-07-30,10297.72,19918.16
2020-07-31,10204.33,19740.17
2020-08-03,10039.26,19429.78
2020-08-04,10220.52,19780.59
2020-08-05,10275.78,19896.49
2020-08-06,10396.61,20141.63
2020-08-07,10316.74,19996.33
2020-08-10,10385.72,20130.04
2020-08-11,10270.99,19922.57
2020-08-12,10131.2,19669.65
2020-08-13,10247.9,19924.64
2020-08-14,10229.52,19888.9
2020-08-17,10369.74,20161.54
2020-08-18,10280.91,19990.18
2020-08-19,10180.22,19794.39
2020-08-20,9871.96,19195.01
2020-08-21,10064.12,19568.64
2020-08-24,10083.92,19607.14
2020-08-25,10180.99,19795.88
2020-08-26,10264.31,19957.89
2020-08-27,10236.64,19904.08
2020-08-28,10141.19,19718.5
2020-08-31,9982.03,19409.03
2020-09-01,10106.69,19651.43
2020-09-02,10088.03,19615.13
2020-09-03,10140.52,19724.07
2020-09-04,10019.99,19489.64
2020-09-07,10004.66,19459.81
2020-09-08,10083.63,19613.41
2020-09-09,10015.5,19480.9
2020-09-10,10125.14,19694.16
2020-09-11,10142.9,19728.69
2020-09-14,10241.63,19920.73
2020-09-15,10294.14,20022.88
2020-09-16,10450.57,20327.13
2020-09-17,10301.71,20092.55
2020-09-18,10269.42,20029.57
2020-09-21,10199.67,19893.53
2020-09-22,10096.41,19692.13
2020-09-23,10051.02,19603.61
2020-09-24,9809.05,19131.66
2020-09-25,9810.8,19135.07
2020-09-28,10005.28,19514.39
2020-09-29,10014.82,19532.99
2020-09-30,10052.87,19607.22
2020-10-05,10055.6,19612.53
2020-10-06,10181.29,19857.68
2020-10-07,10228.13,19949.05
2020-10-08,10400.4,20285.04
2020-10-12,10508.58,20496.02
2020-10-13,10491.32,20462.36
2020-10-14,10438.18,20358.72
2020-10-15,10339.71,20166.66
2020-10-16,10279.17,20048.58
2020-10-19,10423.48,20330.04
2020-10-20,10352.0,20190.64
2020-10-21,10360.1,20206.44
2020-10-22,10413.6,20310.78
2020-10-23,10368.95,20223.69
2020-10-26,10367.68,20221.22
2020-10-27,10335.21,20157.88
2020-10-28,10266.93,20024.72
2020-10-29,10137.77,19772.8
2020-10-30,10047.18,19596.12
2020-11-02,10107.13,19713.05
2020-11-03,10224.45,19941.86
2020-11-04,10361.2,20208.57
2020-11-05,10405.61,20295.2
2020-11-06,10452.04,20385.75
2020-11-09,10574.5,20624.61
2020-11-10,10509.69,20498.2
2020-11-11,10660.77,20792.87
2020-11-12,10651.3,20774.39
2020-11-13,10700.3,20869.95
2020-11-16,11015.88,21485.47
2020-11-17,11051.27,21554.5
2020-11-18,11238.24,21919.16
2020-11-19,11160.65,21767.84
2020-11-20,11138.51,21724.66
2020-11-23,11289.97,22020.06
2020-11-24,11213.92,21871.74
2020-11-25,11125.79,21699.85
2020-11-26,11192.8,21830.54
2020-11-27,11181.8,21809.09
2020-11-30,11011.3,21476.55
2020-12-01,11182.57,21810.58
2020-12-02,11303.73,22046.9
2020-12-03,11290.95,22021.97
2020-12-04,11437.83,22308.45
2020-12-07,11597.97,22620.79
2020-12-08,11723.18,22865.0
2020-12-09,11703.08,22825.79
2020-12-10,11565.59,22557.64
2020-12-11,11621.94,22667.55
2020-12-14,11515.37,22459.69
2020-12-15,11412.62,22259.28
2020-12-16,11587.27,22599.93
2020-12-17,11539.58,22562.21
2020-12-18,11536.76,22556.69
2020-12-21,11669.22,22815.67
2020-12-22,11511.56,22507.41
2020-12-23,11524.79,22533.29
2020-12-24,11562.58,22607.18
2020-12-25,11600.6,22681.52
2020-12-28,11703.06,22881.83
2020-12-29,11688.4,22853.19
2020-12-30,11905.3,23277.27
2020-12-31,11952.94,23370.41
2021-01-04,12094.41,23647.01
2021-01-05,12207.71,23868.53
2021-01-06,12287.01,24023.57
2021-01-07,12534.61,24507.69
2021-01-08,12808.93,25044.05
2021-01-11,12901.72,25225.46
2021-01-12,12913.94,25249.35
2021-01-13,13178.84,25767.29
2021-01-14,13060.5,25535.91
2021-01-15,13079.14,25572.36
2021-01-18,13101.74,25616.55
2021-01-19,13416.74,26232.44
2021-01-20,13526.68,26447.38
2021-01-21,13922.3,27220.9
2021-01-22,13664.84,26717.52
2021-01-25,13532.05,26457.89
2021-01-26,13237.17,25881.34
2021-01-27,13248.87,25904.21
2021-01-28,12980.04,25378.59
2021-01-29,12748.1,24925.11
2021-02-01,13062.7,25540.21
2021-02-02,13413.02,26225.17
2021-02-03,13414.72,26228.49
2021-02-04,13348.86,26099.71
2021-02-05,13444.97,26287.62
2021-02-17,13995.19,27363.41
2021-02-18,13983.84,27341.24
2021-02-19,13844.95,27069.66
2021-02-22,13828.7,27037.9
2021-02-23,13794.95,26971.92
2021-02-24,13558.44,26509.48
2021-02-25,13766.98,26917.23
2021-02-26,13221.66,25851.01
2021-03-02,13277.75,25960.68
2021-03-03,13528.02,26450.0
2021-03-04,13188.92,25786.99
2021-03-05,13153.2,25717.16
2021-03-08,13102.21,25617.46
2021-03-09,13122.59,25657.3
2021-03-10,13164.85,25739.94
2021-03-11,13410.11,26219.46
2021-03-12,13496.22,26387.84
2021-03-15,13462.8,26322.49
2021-03-16,13521.75,26437.74
2021-03-17,13401.66,26257.9
2021-03-18,13431.26,26315.9
2021-03-19,13196.11,25855.16
2021-03-22,13286.7,26032.66
2021-03-23,13303.07,26064.73
2021-03-24,13089.33,25645.95
2021-03-25,13136.99,25739.33
2021-03-26,13363.92,26183.96
2021-03-29,13511.14,26472.41
2021-03-30,13556.09,26560.46
